Conjuge,Dependentes,TelefoneFixo,SegurancaOnline,BackupOnline,SeguroNoDispositivo,SuporteTecnico,TVaCabo,StreamingDeFilmes,PagamentoOnline,Maior65Anos,MesesDeContrato,ContaMensal,VariasLinhasTelefonicas_Nao,VariasLinhasTelefonicas_SemServicoTelefonico,VariasLinhasTelefonicas_Sim,ServicoDeInternet_DSL,ServicoDeInternet_FibraOptica,ServicoDeInternet_Nao,TipoDeContrato_DoisAnos,TipoDeContrato_Mensalmente,TipoDeContrato_UmAno,FormaDePagamento_CartaoDeCredito,FormaDePagamento_ChequeDigital,FormaDePagamento_ChequePapel,FormaDePagamento_DebitoEmConta,Churn
0,0,1,0,0,0,0,0,0,1,1,2,44.7,1,0,0,1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,1,1,1,1,1,1,1,62,110.75,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1,1,1,0,0,0,0,0,0,0,0,16,19.7,1,0,0,0,0,1,1,0,0,0,0,1,0,0
0,0,1,0,0,0,1,0,0,1,0,6,49.5,1,0,0,1,0,0,0,1,0,1,0,0,0,0
0,0,1,0,0,1,1,0,0,1,0,19,55.0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
1,1,0,1,0,1,0,0,1,1,0,69,43.95,0,1,0,1,0,0,1,0,0,1,0,0,0,0
1,1,1,0,0,0,0,0,0,1,0,11,74.35,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1,0,1,0,1,1,1,1,1,1,0,64,111.15,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,0,1,1,0,1,1,1,1,1,0,39,104.7,1,0,0,0,1,0,0,0,1,1,0,0,0,1
0,0,1,1,0,0,0,0,0,1,0,15,55.7,0,0,1,1,0,0,0,1,0,0,0,1,0,1
0,0,1,0,0,0,0,0,0,0,0,25,20.6,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0,6,19.65,1,0,0,0,0,1,1,0,0,1,0,0,0,0
1,0,1,1,1,1,1,1,1,0,0,66,115.8,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,0,1,0,1,1,1,1,1,0,0,61,88.65,0,0,1,1,0,0,1,0,0,1,0,0,0,0
1,0,1,1,1,0,0,1,0,1,1,43,94.5,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,12,20.1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,1,1,23,34.65,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1,0,0,0,1,1,0,1,1,1,1,71,52.3,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,1,1,0,0,0,34,65.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0,5,19.85,1,0,0,0,0,1,0,1,0,1,0,0,0,1
1,0,0,0,1,0,1,0,0,0,0,41,35.45,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1,1,1,0,0,0,0,0,0,0,0,72,19.7,1,0,0,0,0,1,1,0,0,1,0,0,0,0
0,0,1,0,0,0,0,1,1,1,1,14,95.6,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,1,0,41,19.85,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,1,1,1,0,0,0,0,0,0,0,23,81.85,0,0,1,0,1,0,0,0,1,1,0,0,0,0
1,1,1,1,1,1,1,1,1,0,0,71,109.3,1,0,0,0,1,0,1,0,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,1,0,1,70.3,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,0,1,0,0,0,0,0,0,0,0,72,25.4,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1,1,1,0,0,0,0,0,0,1,0,6,69.8,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,1,1,0,0,0,0,0,0,1,0,23,20.0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
1,0,1,0,0,0,0,0,1,0,1,10,85.55,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,1,1,1,1,1,1,1,0,72,109.9,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1,0,1,1,0,0,0,0,0,1,0,7,50.3,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,1,1,0,0,1,0,1,1,0,0,6,94.5,1,0,0,0,1,0,0,1,0,0,0,1,0,1
1,1,1,0,1,0,1,1,1,1,0,9,101.5,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0,1,0,1,0,0,0,1,1,0,12,89.15,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,1,0,1,19.4,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,1,0,0,1,0,0,0,0,0,1,48,29.9,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,0,1,0,0,0,20,78.8,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,0,0,0,0,0,1,1,1,16,85.35,0,0,1,0,1,0,0,1,0,1,0,0,0,1
0,0,1,0,0,0,0,1,0,1,0,2,79.65,1,0,0,0,1,0,0,1,0,0,0,1,0,1
0,0,1,0,0,0,0,0,0,1,0,10,19.3,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,1,0,0,0,0,0,1,1,1,2,79.6,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,1,1,0,1,0,1,1,0,0,0,20,96.8,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,20,20.65,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,1,1,0,0,0,0,0,0,0,0,19,19.8,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,1,1,0,0,0,1,0,1,1,19,90.6,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1,0,1,1,1,0,1,1,1,1,0,22,104.6,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,1,0,0,0,0,35,80.05,0,0,1,0,1,0,0,1,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,45.15,1,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,1,0,39,73.15,0,0,1,0,1,0,0,1,0,1,0,0,0,0
1,0,1,0,0,1,1,1,1,1,1,54,99.1,1,0,0,0,1,0,0,0,1,0,1,0,0,0
0,0,1,0,0,0,0,0,0,1,0,1,20.2,1,0,0,0,0,1,0,1,0,0,0,0,1,1
1,0,1,1,0,1,0,1,1,1,0,66,106.05,0,0,1,0,1,0,1,0,0,1,0,0,0,1
0,0,1,1,0,0,1,1,1,1,0,56,105.35,0,0,1,0,1,0,0,1,0,0,0,1,0,0
0,1,1,0,0,0,0,0,0,1,0,18,45.65,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1,1,1,0,1,0,0,0,0,1,0,16,79.95,0,0,1,0,1,0,0,1,0,1,0,0,0,0
0,0,1,1,0,1,0,0,0,1,0,68,54.45,1,0,0,1,0,0,0,0,1,1,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,53,25.1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
1,1,1,1,0,1,1,1,1,0,0,72,84.7,0,0,1,1,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,1,0,9,75.85,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0,1,1,0,0,0,0,0,1,0,30,48.8,1,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0,1,0,1,0,0,1,1,1,0,36,99.15,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0,0,1,1,0,0,1,0,18,35.2,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1,1,1,1,0,1,1,1,0,0,1,55,76.25,0,0,1,1,0,0,0,0,1,0,1,0,0,0
1,0,0,1,0,1,0,1,1,0,0,39,55.9,0,1,0,1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,1,0,0,0,0,1,0,21,82.35,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0,1,1,1,0,0,1,0,2,40.4,0,1,0,1,0,0,0,1,0,1,0,0,0,1
0,0,1,0,0,0,0,0,0,1,1,33,24.9,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,1,1,0,1,1,0,0,44,54.3,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1,1,1,1,0,0,1,0,1,0,0,30,66.3,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0,1,0,0,0,0,0,0,1,0,71,20.9,1,0,0,0,0,1,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,4,75.35,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,1,1,0,0,1,0,1,0,1,0,35,85.15,1,0,0,0,1,0,0,0,1,0,1,0,0,1
1,0,1,0,0,1,0,0,0,0,0,1,75.35,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1,0,1,0,1,1,0,1,1,1,1,23,104.45,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,1,0,0,0,1,0,1,1,1,0,22,49.45,0,1,0,1,0,0,0,0,1,1,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,49,19.45,1,0,0,0,0,1,0,0,1,1,0,0,0,0
1,1,1,0,0,1,0,1,1,1,0,42,92.15,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,1,1,0,0,1,0,1,1,1,0,33,93.8,1,0,0,0,1,0,0,0,1,0,1,0,0,1
1,1,1,0,0,0,0,0,0,0,0,7,19.85,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,1,1,1,0,1,1,0,1,1,0,67,100.25,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,0,1,0,1,0,1,0,1,0,0,15,95.7,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,0,1,0,1,1,0,0,1,1,0,67,93.15,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,1,1,1,1,0,1,1,0,1,0,53,69.7,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1,1,0,0,0,0,0,0,0,0,21,19.8,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,1,1,1,1,0,1,0,1,1,0,40,71.35,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,0,0,0,0,0,0,0,0,22,20.75,1,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,0,0,1,0,1,1,0,39,40.6,0,1,0,1,0,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,1,0,45,20.4,1,0,0,0,0,1,0,0,1,0,1,0,0,1
1,0,1,0,0,0,0,0,0,0,0,2,20.35,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,1,1,0,0,0,0,0,0,0,0,57,19.75,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1,1,1,0,0,0,0,1,0,1,0,8,54.4,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1,0,1,1,1,0,0,0,1,1,1,7,94.7,0,0,1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,1,0,6,30.5,0,1,0,1,0,0,0,1,0,1,0,0,0,1
1,1,1,0,0,0,0,0,0,0,0,7,20.45,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,1,0,0,0,1,1,0,1,0,49,66.15,0,0,1,1,0,0,1,0,0,0,0,0,1,0
0,0,1,1,1,0,1,0,0,1,0,65,89.85,0,0,1,0,1,0,0,0,1,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,55,45.05,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1,1,1,1,1,1,1,1,1,0,0,71,86.85,0,0,1,1,0,0,1,0,0,0,0,0,1,0
0,0,1,1,1,1,1,0,0,1,0,35,96.75,0,0,1,0,1,0,0,1,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,1,1,3,77.0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,1,1,0,0,0,0,0,0,0,0,11,20.1,1,0,0,0,0,1,0,1,0,1,0,0,0,1
0,0,1,0,0,1,0,0,0,0,0,1,75.3,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,1,1,1,1,1,0,1,0,17,106.65,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1,0,1,1,0,1,1,1,1,1,0,72,110.15,0,0,1,0,1,0,1,0,0,1,0,0,0,0
1,1,1,1,0,0,0,0,1,1,0,28,82.85,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1,0,1,0,0,0,0,0,0,0,0,18,20.1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,0,1,0,1,0,1,1,1,1,1,40,99.2,1,0,0,0,1,0,0,0,1,1,0,0,0,1
0,0,1,0,0,1,0,0,1,1,0,52,59.45,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1,0,1,0,1,0,0,1,0,1,0,47,58.6,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,1,0,0,0,0,0,23,49.7,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1,1,1,1,1,1,1,0,0,0,0,66,65.85,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,1,0,8,73.5,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0,1,1,0,0,0,0,1,0,1,47,85.5,1,0,0,0,1,0,0,1,0,0,0,1,0,1
0,0,1,0,0,0,0,0,0,0,0,7,20.05,1,0,0,0,0,1,0,1,0,0,0,1,0,1
1,1,1,1,1,1,1,1,1,0,0,71,113.65,0,0,1,0,1,0,1,0,0,1,0,0,0,0
0,0,1,1,1,0,0,0,0,1,1,50,83.4,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,0,1,1,1,1,1,0,0,0,0,46,65.65,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0,1,70.4,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,1,0,1,1,1,1,1,0,66,61.35,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1,0,1,0,0,1,1,0,0,1,0,42,85.9,0,0,1,0,1,0,0,1,0,1,0,0,0,0
0,0,1,0,0,0,1,0,0,1,0,5,75.65,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,1,1,1,0,0,0,0,0,1,0,7,49.75,1,0,0,1,0,0,0,0,1,0,1,0,0,1
0,0,1,0,1,1,0,0,1,0,0,29,70.9,0,0,1,1,0,0,0,0,1,1,0,0,0,0
1,1,1,0,1,0,0,0,0,0,0,27,49.85,1,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0,1,0,1,0,0,0,0,1,1,15,75.3,1,0,0,0,1,0,0,1,0,1,0,0,0,1
1,1,1,0,0,0,0,0,0,0,0,25,20.1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,0,1,0,0,0,0,1,1,1,0,11,94.0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1,0,1,1,1,1,1,1,0,1,0,57,103.05,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0,1,1,1,1,1,1,1,1,0,67,118.35,0,0,1,0,1,0,0,0,1,0,0,0,1,1
1,0,1,0,0,1,0,1,1,0,1,47,99.7,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,1,0,1,0,13,81.9,1,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,1,0,8,30.45,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1,0,1,0,0,0,0,1,1,1,0,44,96.1,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1,1,1,1,0,0,0,1,0,1,0,71,66.2,0,0,1,1,0,0,0,0,1,0,1,0,0,0
1,0,1,0,1,1,0,1,1,1,1,24,104.25,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,1,0,0,0,0,1,1,15,80.2,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0,1,19.75,1,0,0,0,0,1,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,1,1,2,72.6,0,0,1,0,1,0,0,1,0,0,0,1,0,0
0,0,1,1,1,1,1,1,1,1,1,55,116.5,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0,1,0,1,0,1,1,1,1,1,71,106.8,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,1,1,0,0,0,0,0,0,0,0,50,24.95,0,0,1,0,0,1,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,1,1,0,1,89.25,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,1,0,5,19.25,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,1,1,1,1,1,1,0,1,0,66,104.55,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1,1,1,1,1,1,1,1,1,1,0,49,87.2,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1,0,0,0,1,0,0,0,0,1,1,3,30.75,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1,1,1,0,0,0,0,0,0,1,0,66,25.7,0,0,1,0,0,1,0,0,1,1,0,0,0,0
0,1,1,0,0,0,0,0,1,0,0,11,86.2,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,1,0,28,30.1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1,0,1,1,1,1,0,1,0,1,0,65,99.35,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,1,0,62,19.2,1,0,0,0,0,1,1,0,0,1,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,2,20.1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,2,20.35,1,0,0,0,0,1,0,1,0,1,0,0,0,0
1,1,1,0,0,0,0,0,0,1,0,55,25.65,0,0,1,0,0,1,1,0,0,1,0,0,0,0
1,0,1,0,1,0,0,1,1,1,1,41,94.55,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,1,1,1,0,1,0,1,1,1,0,17,104.2,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,1,1,1,1,0,30,94.4,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0,1,1,1,0,0,0,0,0,0,17,56.1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1,1,1,1,1,0,1,0,1,0,0,16,68.25,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,72,24.75,0,0,1,0,0,1,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,1,0,9,76.25,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,0,1,74.35,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,1,1,0,1,0,1,0,0,0,0,23,54.15,1,0,0,1,0,0,0,1,0,0,1,0,0,0
0,1,1,0,0,0,0,0,0,0,0,8,19.45,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,1,0,1,1,0,0,0,0,1,0,19,34.95,0,1,0,1,0,0,0,1,0,0,0,1,0,0
0,0,1,1,0,0,0,0,0,1,0,7,53.65,0,0,1,1,0,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,1,1,1,69.65,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,1,0,1,0,1,1,0,0,61,104.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,0,1,1,1,0,1,1,0,1,0,57,70.35,1,0,0,1,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,0,0,0,1,1,0,9,80.8,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,1,1,1,0,1,0,0,1,0,0,15,64.85,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0,1,19.65,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,12,45.9,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,54,20.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,1,1,0,0,0,0,0,0,0,0,4,44.8,1,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,1,0,1,0,7,80.3,1,0,0,0,1,0,0,1,0,0,0,1,0,1
1,0,1,0,0,0,0,0,0,0,0,20,20.35,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0,1,0,1,0,0,1,0,1,0,0,26,45.8,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1,0,1,0,0,0,0,0,1,1,1,36,84.1,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1,0,1,0,1,1,1,1,1,1,0,53,108.95,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,1,1,1,1,0,3,69.35,1,0,0,1,0,0,0,1,0,0,1,0,0,1
0,0,0,1,1,1,1,1,1,0,0,68,64.35,0,1,0,1,0,0,1,0,0,1,0,0,0,0
1,1,1,1,1,1,1,1,1,1,0,72,90.8,0,0,1,1,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,12,24.95,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1,1,1,0,1,0,0,0,0,1,1,34,79.6,0,0,1,0,1,0,0,1,0,0,0,1,0,1
1,0,1,1,1,0,0,0,0,1,0,68,84.7,0,0,1,0,1,0,1,0,0,0,0,0,1,0
0,1,1,1,0,1,1,1,0,1,0,50,70.8,1,0,0,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,1,0,1,1,1,36.45,0,1,0,1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,1,1,0,1,1,1,1,41,104.4,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,0,1,0,0,0,1,1,1,1,1,30,101.5,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,0,1,54.3,0,0,1,1,0,0,0,1,0,0,1,0,0,0
1,1,1,0,0,1,0,1,1,1,1,29,103.95,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,1,1,1,1,1,1,1,1,1,0,23,91.1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,60,19.95,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,72,26.45,0,0,1,0,0,1,1,0,0,1,0,0,0,0
0,1,1,0,1,1,0,1,0,1,0,22,89.4,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,1,1,1,1,1,0,1,0,72,75.1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,1,0,1,1,0,1,1,0,1,66,108.1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1,0,1,0,1,1,1,1,1,1,0,72,110.15,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,0,1,1,0,0,0,0,0,0,1,47,80.35,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,1,1,1,1,1,1,0,51,111.5,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,1,1,0,1,1,0,1,1,1,0,70,106.5,0,0,1,0,1,0,0,0,1,0,1,0,0,0
0,0,1,0,0,0,0,0,0,1,0,9,19.9,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1,1,1,1,1,0,1,1,1,1,0,59,111.1,0,0,1,0,1,0,1,0,0,0,0,1,0,0
0,1,1,0,0,0,1,1,1,0,0,3,70.7,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,1,1,38,24.85,0,1,0,1,0,0,0,1,0,0,1,0,0,0
0,0,1,1,1,1,0,0,0,0,0,37,91.2,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,0,1,1,1,1,1,0,0,0,0,37,65.6,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,1,1,1,24,40.65,0,1,0,1,0,0,0,1,0,1,0,0,0,1
1,1,1,1,1,0,1,0,0,0,0,14,59.45,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0,1,1,1,0,1,1,1,1,0,72,109.95,0,0,1,0,1,0,1,0,0,1,0,0,0,0
1,0,0,0,1,1,1,1,1,1,0,53,60.45,0,1,0,1,0,0,0,0,1,0,1,0,0,1
1,0,1,0,0,0,0,0,1,1,0,8,84.9,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1,1,0,1,1,1,0,0,0,0,0,72,38.5,0,1,0,1,0,0,1,0,0,1,0,0,0,0
1,0,1,0,0,0,0,1,1,1,1,17,92.55,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,1,1,0,1,0,0,0,0,1,0,2,73.55,1,0,0,0,1,0,0,1,0,0,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,8,20.15,1,0,0,0,0,1,0,1,0,0,0,0,1,1
1,0,0,0,1,1,0,0,0,0,0,48,34.7,0,1,0,1,0,0,0,0,1,0,0,1,0,1
0,0,1,0,0,0,0,0,0,1,0,10,24.5,0,0,1,0,0,1,0,1,0,0,0,1,0,0
1,1,1,0,0,0,0,0,0,1,0,0,19.7,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0,1,20.6,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,1,1,0,1,1,0,0,0,0,29,58.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
1,1,1,0,1,1,0,1,1,1,1,65,107.45,0,0,1,0,1,0,0,0,1,0,1,0,0,0
0,0,1,1,1,1,0,0,0,1,0,8,65.5,0,0,1,1,0,0,0,1,0,0,0,0,1,0
1,0,1,0,0,0,0,0,0,0,0,61,25.45,0,0,1,0,0,1,1,0,0,0,0,0,1,0
0,0,1,0,0,1,0,1,1,1,1,45,100.15,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1,1,1,0,1,1,0,1,1,1,0,72,104.45,0,0,1,0,1,0,0,0,1,1,0,0,0,0
1,1,1,0,0,0,0,0,0,1,0,12,21.15,1,0,0,0,0,1,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,1,1,0,0,7,96.2,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,1,0,9,44.4,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,1,0,0,1,1,1,1,1,1,43,107.55,0,0,1,0,1,0,0,0,1,0,1,0,0,1
1,1,1,0,0,1,1,0,1,0,0,58,94.35,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,0,1,0,0,1,0,1,1,1,1,16,98.75,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,0,0,0,2,20.3,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,0,1,1,0,1,1,0,0,8,101.15,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,0,1,1,0,1,0,1,1,0,0,40,105.75,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,0,1,1,0,0,0,0,0,1,0,9,81.15,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0,1,0,1,0,1,1,0,1,0,41,89.55,1,0,0,0,1,0,0,0,1,0,1,0,0,0
0,0,1,0,1,1,0,0,0,1,0,26,54.75,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1,0,1,0,1,0,1,0,0,1,0,33,53.75,1,0,0,1,0,0,0,0,1,1,0,0,0,0
1,1,1,0,1,1,1,1,1,0,0,68,105.75,1,0,0,0,1,0,0,0,1,1,0,0,0,0
1,0,1,0,1,1,1,1,1,1,1,65,105.85,1,0,0,0,1,0,1,0,0,1,0,0,0,0
